hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,0,78,2015,September,39,22,0,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,E,1,No Deposit,240,NULL,0,Transient,89,1,1,Check-Out,2015-09-24
Resort Hotel,1,36,2015,September,39,22,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241,NULL,0,Transient,79,0,1,Canceled,2015-09-08
Resort Hotel,1,159,2015,September,39,22,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,74,0,2,Canceled,2015-04-22
Resort Hotel,1,75,2015,September,39,22,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,84.71,0,2,Canceled,2015-09-08
Resort Hotel,0,158,2015,September,39,22,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,75.43,0,3,Check-Out,2015-09-29
Resort Hotel,0,108,2015,September,39,22,2,5,2,0,0,BB,NLD,Direct,Direct,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,77.73,1,0,Check-Out,2015-09-29
Resort Hotel,0,158,2015,September,39,22,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,74,1,3,Check-Out,2015-09-29
Resort Hotel,0,70,2015,September,39,22,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,5,NULL,0,Transient,80.63,0,0,Check-Out,2015-09-29
Resort Hotel,1,1,2015,September,39,22,0,3,2,0,0,BB,DEU,Direct,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient,129,0,0,Canceled,2015-09-21
Resort Hotel,0,76,2015,September,39,22,2,6,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,242,NULL,0,Transient,140.63,1,1,Check-Out,2015-09-30
Resort Hotel,1,183,2015,September,39,22,2,8,2,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,3,No Deposit,NULL,NULL,0,Transient,73.5,0,0,Canceled,2015-06-15
Resort Hotel,0,21,2015,September,39,23,0,1,2,0,0,HB,DEU,Corporate,Corporate,0,0,0,A,C,1,No Deposit,NULL,110,0,Transient-Party,108.65,0,0,Check-Out,2015-09-24
Resort Hotel,0,21,2015,September,39,23,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,C,0,No Deposit,NULL,110,0,Transient-Party,75.65,0,0,Check-Out,2015-09-24
Resort Hotel,0,21,2015,September,39,23,0,1,2,0,0,HB,DEU,Corporate,Corporate,0,0,0,A,C,0,No Deposit,NULL,110,0,Transient-Party,108.85,0,0,Check-Out,2015-09-24
Resort Hotel,1,21,2015,September,39,23,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,C,0,No Deposit,NULL,110,0,Transient,75.65,0,0,Canceled,2015-09-22
Resort Hotel,1,21,2015,September,39,23,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,C,0,No Deposit,NULL,110,0,Transient-Party,75.65,0,0,Canceled,2015-09-22
Resort Hotel,0,34,2015,September,39,23,0,2,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,114,1,1,Check-Out,2015-09-25
Resort Hotel,0,119,2015,September,39,23,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,241,NULL,0,Transient,56.98,0,1,Check-Out,2015-09-25
Resort Hotel,1,6,2015,September,39,23,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,156,NULL,0,Transient,0,0,1,Canceled,2015-09-22
Resort Hotel,1,6,2015,September,39,23,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,156,NULL,0,Transient,0,0,1,Canceled,2015-09-22
Resort Hotel,0,8,2015,September,39,23,1,4,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,175,NULL,0,Transient,74.8,1,0,Check-Out,2015-09-28
Resort Hotel,1,68,2015,September,39,23,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,89,0,1,Canceled,2015-09-14
Resort Hotel,1,68,2015,September,39,23,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,114,0,1,Canceled,2015-09-18
Resort Hotel,0,137,2015,September,39,23,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,87.86,0,1,Check-Out,2015-09-30
Resort Hotel,0,154,2015,September,39,23,2,6,3,0,0,BB,IRL,Direct,Direct,0,0,0,G,G,1,No Deposit,NULL,NULL,0,Transient,130.5,0,1,Check-Out,2015-10-01
Resort Hotel,0,76,2015,September,39,23,2,7,2,0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,69,NULL,0,Contract,64,0,0,Check-Out,2015-10-02
Resort Hotel,0,21,2015,September,39,24,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,112,1,0,Check-Out,2015-09-27
Resort Hotel,0,71,2015,September,39,24,0,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115,NULL,0,Contract,75.5,0,0,Check-Out,2015-09-26
Resort Hotel,0,36,2015,September,39,24,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,240,NULL,0,Transient,89,0,3,Check-Out,2015-09-26
Resort Hotel,0,64,2015,September,39,24,0,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,80.1,0,2,Check-Out,2015-09-27
Resort Hotel,0,29,2015,September,39,24,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,175,NULL,0,Transient,97.2,0,0,Check-Out,2015-09-25
Resort Hotel,1,352,2015,September,39,24,1,3,27,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Group,0,0,0,Canceled,2015-01-02
Resort Hotel,0,76,2015,September,39,24,2,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,76.3,0,1,Check-Out,2015-09-29
Resort Hotel,0,76,2015,September,39,24,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,74.7,0,0,Check-Out,2015-09-29
Resort Hotel,0,75,2015,September,39,24,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,55.43,0,1,Check-Out,2015-10-01
Resort Hotel,0,115,2015,September,39,24,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,147,NULL,0,Transient,48.54,0,0,Check-Out,2015-10-01
Resort Hotel,0,84,2015,September,39,24,2,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,NULL,0,Contract,83.8,0,1,Check-Out,2015-10-04
Resort Hotel,0,77,2015,September,39,24,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,NULL,0,Contract,43.93,0,0,Check-Out,2015-10-08
Resort Hotel,1,7,2015,September,39,25,0,1,3,0,0,BB,PRT,Direct,Direct,0,0,0,C,G,0,No Deposit,NULL,NULL,0,Transient,129,0,0,Canceled,2015-09-23
Resort Hotel,0,0,2015,September,39,25,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,NULL,240,0,Group,80.1,0,0,Check-Out,2015-09-26
Resort Hotel,0,16,2015,September,39,25,0,1,1,0,0,SC,PRT,Direct,Direct,0,0,0,A,A,4,No Deposit,NULL,312,0,Transient-Party,80,0,1,Check-Out,2015-09-26
Resort Hotel,0,2,2015,September,39,25,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,173,1,0,Check-Out,2015-09-26
Resort Hotel,0,16,2015,September,39,25,0,1,1,0,0,SC,PRT,Direct,Direct,0,0,0,A,A,4,No Deposit,NULL,312,0,Transient-Party,80,0,1,Check-Out,2015-09-26
Resort Hotel,0,0,2015,September,39,25,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,89,0,0,Check-Out,2015-09-26
Resort Hotel,0,9,2015,September,39,25,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,NULL,0,Transient,108.5,1,1,Check-Out,2015-09-27
Resort Hotel,0,8,2015,September,39,25,0,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,NULL,0,Transient,136.5,0,1,Check-Out,2015-09-27
Resort Hotel,1,109,2015,September,39,25,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,83,0,0,Canceled,2015-06-19
Resort Hotel,0,9,2015,September,39,25,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,NULL,0,Transient,96.5,0,1,Check-Out,2015-09-27
Resort Hotel,0,8,2015,September,39,25,0,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,NULL,0,Transient,142.5,1,1,Check-Out,2015-09-27
Resort Hotel,1,60,2015,September,39,25,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,95,0,2,Canceled,2015-09-08
Resort Hotel,0,79,2015,September,39,25,2,3,2,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,89,0,1,Check-Out,2015-09-30
Resort Hotel,0,79,2015,September,39,25,2,3,2,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,89,0,1,Check-Out,2015-09-30
Resort Hotel,1,67,2015,September,39,25,2,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,109,0,2,Canceled,2015-08-31
Resort Hotel,1,74,2015,September,39,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,89.06,0,3,Canceled,2015-07-18
Resort Hotel,0,119,2015,September,39,25,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171,NULL,0,Transient,72.14,0,0,Check-Out,2015-10-02
Resort Hotel,0,51,2015,September,39,25,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,90.49,0,1,Check-Out,2015-10-02
Resort Hotel,0,106,2015,September,39,25,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,53.68,0,1,Check-Out,2015-10-02
Resort Hotel,0,119,2015,September,39,25,2,6,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Transient,85.5,1,1,Check-Out,2015-10-03
Resort Hotel,1,74,2015,September,39,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,89.06,0,3,Canceled,2015-07-18
Resort Hotel,0,39,2015,September,39,26,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,80.08,0,1,Check-Out,2015-09-27
Resort Hotel,0,1,2015,September,39,26,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240,NULL,0,Transient,89,0,1,Check-Out,2015-09-28
Resort Hotel,1,37,2015,September,39,26,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,114,0,3,Canceled,2015-08-20
Resort Hotel,1,37,2015,September,39,26,1,1,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,119,0,4,Canceled,2015-08-20
Resort Hotel,0,10,2015,September,39,26,1,1,2,0,0,BB,GBR,Corporate,Corporate,0,0,0,E,F,0,No Deposit,NULL,110,0,Transient-Party,104.72,0,0,Check-Out,2015-09-28
Resort Hotel,1,75,2015,September,39,26,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,73.35,0,1,Canceled,2015-07-17
Resort Hotel,1,59,2015,September,39,26,1,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,208,NULL,0,Transient,74,0,0,Canceled,2015-08-24
Resort Hotel,1,61,2015,September,39,26,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,79,0,0,Canceled,2015-08-27
Resort Hotel,1,61,2015,September,39,26,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,79,0,2,Canceled,2015-08-27
Resort Hotel,1,61,2015,September,39,26,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,NULL,0,Transient,94,0,1,Canceled,2015-09-01
Resort Hotel,0,44,2015,September,39,26,2,1,2,0,0,BB,GBR,Direct,Direct,0,0,0,E,G,0,No Deposit,250,NULL,0,Transient,116,0,1,Check-Out,2015-09-29
Resort Hotel,0,47,2015,September,39,26,2,3,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,242,NULL,0,Transient,82.8,0,1,Check-Out,2015-10-01
Resort Hotel,0,64,2015,September,39,26,2,4,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,73.5,0,1,Check-Out,2015-10-02
Resort Hotel,1,354,2015,September,39,26,2,5,26,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96,NULL,0,Group,0,0,0,Canceled,2015-01-02
Resort Hotel,0,98,2015,September,39,26,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,NULL,NULL,0,Transient,128.42,1,0,Check-Out,2015-10-03
Resort Hotel,0,136,2015,September,39,26,2,5,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,36,NULL,0,Transient,55.09,0,0,Check-Out,2015-10-03
Resort Hotel,0,116,2015,September,39,26,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,NULL,0,Transient,93.86,0,0,Check-Out,2015-10-03
Resort Hotel,1,54,2015,September,39,26,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,69.13,0,1,Canceled,2015-09-16
Resort Hotel,0,41,2015,September,40,27,2,2,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,242,NULL,0,Transient,122,1,1,Check-Out,2015-10-01
Resort Hotel,0,11,2015,September,40,27,1,0,2,0,0,BB,DEU,Corporate,Corporate,0,0,0,D,D,0,No Deposit,NULL,110,0,Transient-Party,88.4,0,0,Check-Out,2015-09-28
Resort Hotel,0,32,2015,September,40,27,1,0,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,251,NULL,0,Transient,94.5,0,0,Check-Out,2015-09-28
Resort Hotel,1,73,2015,September,40,27,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,78.6,0,2,Canceled,2015-08-04
Resort Hotel,0,53,2015,September,40,27,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,NULL,0,Transient,85.08,0,2,Check-Out,2015-10-02
Resort Hotel,0,100,2015,September,40,27,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,NULL,0,Transient,55.43,0,0,Check-Out,2015-10-04
Resort Hotel,0,73,2015,September,40,27,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,NULL,0,Contract,93.43,0,0,Check-Out,2015-10-04
Resort Hotel,0,177,2015,September,40,27,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,NULL,0,Contract,36.13,0,0,Check-Out,2015-10-04
Resort Hotel,0,51,2015,September,40,27,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,NULL,0,Contract,55.43,0,1,Check-Out,2015-10-04
Resort Hotel,1,81,2015,September,40,27,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,66.29,0,0,Canceled,2015-07-17
Resort Hotel,0,47,2015,September,40,27,2,5,2,0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,142,NULL,0,Contract,90.74,0,0,Check-Out,2015-10-04
Resort Hotel,1,81,2015,September,40,27,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,66.29,0,0,Canceled,2015-07-20
Resort Hotel,0,163,2015,September,40,27,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,NULL,0,Contract,38.25,0,0,Check-Out,2015-10-04
Resort Hotel,0,59,2015,September,40,27,2,5,2,0,0,HB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,106.31,0,2,Check-Out,2015-10-04
Resort Hotel,1,55,2015,September,40,27,3,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,74.2,0,0,Canceled,2015-09-21
Resort Hotel,0,97,2015,September,40,27,4,6,2,0,0,HB,IRL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,93.2,0,0,Check-Out,2015-10-07
Resort Hotel,0,85,2015,September,40,27,4,8,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,83.67,0,1,Check-Out,2015-10-09
Resort Hotel,0,177,2015,September,40,27,4,10,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,NULL,0,Contract,42.23,0,0,Check-Out,2015-10-11
Resort Hotel,0,0,2015,September,40,28,1,0,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,68.53,1,1,Check-Out,2015-09-29
Resort Hotel,0,0,2015,September,40,28,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,86.1,1,2,Check-Out,2015-09-30
Resort Hotel,1,80,2015,September,40,28,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NULL,0,Transient,63.14,0,1,Canceled,2015-07-13
Resort Hotel,1,77,2015,September,40,28,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175,NULL,0,Transient,74.6,0,1,Canceled,2015-07-25
Resort Hotel,0,69,2015,September,40,28,1,3,1,0,0,BB,LVA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,60.5,0,2,Check-Out,2015-10-02
Resort Hotel,1,80,2015,September,40,28,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,69.5,0,2,Canceled,2015-07-20
Resort Hotel,1,77,2015,September,40,28,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,55.44,0,1,Canceled,2015-07-25
Resort Hotel,0,56,2015,September,40,28,1,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115,NULL,0,Transient,44.5,0,0,Check-Out,2015-10-02
Resort Hotel,1,77,2015,September,40,28,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,55.44,0,1,Canceled,2015-07-25
Resort Hotel,1,80,2015,September,40,28,1,3,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,55.44,0,1,Canceled,2015-07-13
Resort Hotel,1,80,2015,September,40,28,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,55.44,0,1,Canceled,2015-07-13
Resort Hotel,1,98,2015,September,40,28,1,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,99.5,0,0,Canceled,2015-07-06
Resort Hotel,1,56,2015,September,40,28,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,108.09,0,2,Canceled,2015-09-10
Resort Hotel,0,60,2015,September,40,28,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,68,0,1,Check-Out,2015-10-05
Resort Hotel,0,77,2015,September,40,28,2,5,2,0,0,HB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,78.1,0,2,Check-Out,2015-10-05
Resort Hotel,0,53,2015,September,40,28,2,5,2,0,0,HB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,69,NULL,0,Contract,70.5,0,0,Check-Out,2015-10-05
Resort Hotel,0,72,2015,September,40,28,3,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,76.5,1,2,Check-Out,2015-10-06
Resort Hotel,1,119,2015,September,40,28,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,66.8,0,0,Canceled,2015-06-02
Resort Hotel,0,164,2015,September,40,28,3,9,2,0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,NULL,0,Transient,39.24,0,0,Check-Out,2015-10-10
Resort Hotel,1,64,2015,September,40,29,0,5,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48.78,0,1,Canceled,2015-09-03
Resort Hotel,1,89,2015,September,40,29,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,62,0,2,Canceled,2015-07-11
Resort Hotel,1,57,2015,September,40,29,2,5,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,54.4,0,1,Canceled,2015-09-14
Resort Hotel,0,54,2015,September,40,29,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171,NULL,0,Transient,56.59,0,0,Check-Out,2015-10-06
Resort Hotel,0,172,2015,September,40,29,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,8,NULL,0,Contract,59.03,0,2,Check-Out,2015-10-06
Resort Hotel,0,60,2015,September,40,29,0,4,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,G,0,No Deposit,5,NULL,0,Transient,62,0,0,Check-Out,2015-10-03
Resort Hotel,1,13,2015,September,40,29,2,5,2,0,0,FB,PRT,Direct,Direct,0,0,0,F,F,3,No Deposit,250,NULL,0,Transient,148.12,0,0,No-Show,2015-09-29
Resort Hotel,0,165,2015,September,40,29,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,NULL,0,Transient,44.5,0,0,Check-Out,2015-10-06
Resort Hotel,1,57,2015,September,40,29,2,5,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,54.4,0,1,Canceled,2015-09-14
Resort Hotel,0,55,2015,September,40,29,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,69,NULL,0,Contract,44.5,0,1,Check-Out,2015-10-06
Resort Hotel,1,76,2015,September,40,29,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,81.45,0,1,Canceled,2015-09-01
Resort Hotel,0,81,2015,September,40,29,2,6,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,81.75,0,3,Check-Out,2015-10-07
Resort Hotel,1,76,2015,September,40,29,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,81.45,0,1,Canceled,2015-09-01
Resort Hotel,0,96,2015,September,40,29,2,7,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,36,NULL,0,Transient,48.8,0,2,Check-Out,2015-10-08
Resort Hotel,0,61,2015,September,40,29,2,10,2,0,0,HB,BLR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,80.1,0,2,Check-Out,2015-10-11
Resort Hotel,0,19,2015,September,40,30,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,1,No Deposit,NULL,NULL,0,Transient,106,0,1,Check-Out,2015-10-01
Resort Hotel,0,50,2015,September,40,30,0,1,1,1,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,NULL,NULL,0,Transient,104,0,0,Check-Out,2015-10-01
Resort Hotel,0,0,2015,September,40,30,0,1,2,0,0,BB,DEU,Corporate,Corporate,0,0,0,G,G,0,No Deposit,110,NULL,0,Transient,90.1,0,0,Check-Out,2015-10-01
Resort Hotel,0,2,2015,September,40,30,0,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,H,1,No Deposit,NULL,318,0,Transient,55.5,0,1,Check-Out,2015-10-02
Resort Hotel,0,2,2015,September,40,30,0,3,1,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,256,NULL,0,Transient-Party,58.5,0,0,Check-Out,2015-10-03
Resort Hotel,0,2,2015,September,40,30,0,3,1,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,256,NULL,0,Transient-Party,58.5,0,0,Check-Out,2015-10-03
Resort Hotel,0,55,2015,September,40,30,0,3,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,256,NULL,0,Transient-Party,73,0,0,Check-Out,2015-10-03
Resort Hotel,0,56,2015,September,40,30,0,3,2,0,0,BB,LTU,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240,NULL,0,Transient,55.8,0,2,Check-Out,2015-10-03
